FName str,LName str,Gender str,AreaCode int,Phone str,City str,State str,Zip int,MaritalStatus str,HasChild str,Salary int,Rate float,SingleExemp float,MarriedExemp float,ChildExemp float
Jacobijn,Tatsuta,F,507.0,,MILAN,MN,56262.0,S,Y,85000.0,,3300.0,0.0,3300.0
Yakichi,Clonts,F,304.0,701-9248,CHLOE,WV,25235.0,S,Y,,6.1499996,2000.0,0.0,2000.0
Eenjun,Kartha,F,701.0,384-7476,SAINT THOMAS,ND,58276.0,S,N,70000.0,2.5671675,,0.0,0.0
Mingshang,Antognini,M,,439-8188,MAPLE,WI,54854.0,M,,25000.0,4.880782,,1400.0,400.0
Donyaprueth,Mattison,,401.0,412-5900,BRADFORD,RI,2808.0,,Y,,0.0,,0.0,0.0
Brijesh,Gurzi,F,614.0,460-5737,,OH,44237.0,S,N,50000.0,2.2057693,1300.0,0.0,0.0
Maguelonne,Hoffner,M,,117-1836,ALADDIN,,82710.0,M,Y,35000.0,0.0,0.0,0.0,0.0
Masud,Bach,F,307.0,741-6627,RALSTON,WY,82440.0,S,Y,40000.0,0.0,0.0,0.0,0.0
Shaul,,F,,329-1090,PHOENIX,AZ,85006.0,M,N,,3.0249999,0.0,4200.0,0.0
Venkat,Charretton,F,406.0,148-9114,BYNUM,MT,59419.0,S,Y,85000.0,,1900.0,0.0,1900.0
Gurdip,Frisch,M,703.0,451-8215,MARYUS,VA,23107.0,M,,75000.0,5.75,0.0,1800.0,0.0
Tirtza,Thamm,F,318.0,321-5896,GILLIAM,LA,71029.0,S,N,,,4500.0,,0.0
Maguelonne,Huthnance,M,434.0,564-9653,HILLSVILLE,VA,24343.0,S,,,5.75,900.0,0.0,0.0
Neta,Faron,,302.0,698-9995,WILMINGTON,,19884.0,M,N,65000.0,5.95,0.0,220.0,0.0
Frederick,Niamir,M,603.0,851-6150,MANCHESTER,NH,3101.0,M,Y,20000.0,0.0,0.0,0.0,0.0
Zhuojun,Guan,F,701.0,213-2643,CRARY,ND,58327.0,,N,85000.0,2.7410512,3300.0,0.0,0.0
Leopold,Haudot,M,602.0,835-5785,YUMA,AZ,85364.0,S,Y,20000.0,3.0249999,2100.0,0.0,2300.0
,Eskesen,M,402.0,551-6125,CALLAWAY,,68825.0,S,N,60000.0,6.84,,0.0,0.0
Shibu,Goes,F,408.0,522-2412,SANTA CLARITA,CA,91350.0,S,N,5000.0,1.0,87.0,0.0,0.0
Kanchana,,M,912.0,191-2540,ATLANTA,,30364.0,M,N,40000.0,,0.0,5400.0,0.0
,Bruhl,M,605.0,117-2674,INTERIOR,SD,57750.0,M,N,15000.0,0.0,0.0,0.0,0.0
Ingar,Suwa,F,,138-7510,RISON,AR,71665.0,M,Y,35000.0,7.0,0.0,40.0,20.0
Hikyu,Bannelier,M,605.0,297-7202,SIOUX FALLS,SD,57106.0,S,N,40000.0,0.0,0.0,0.0,0.0
Xiaolei,Babai,M,317.0,359-6513,TEFFT,IN,46380.0,S,N,10000.0,3.4,,,0.0
Fulong,Vignes,M,405.0,834-2720,LEONARD,,74043.0,M,Y,5000.0,3.0555556,0.0,2000.0,1000.0
Radhika,Vaisey,M,802.0,388-6277,SOUTH ROYALTON,VT,5068.0,M,Y,70000.0,4.397808,0.0,6600.0,3300.0
Svatopluk,Purkayastha,F,504.0,,THIBODAUX,LA,70310.0,,Y,40000.0,6.0,4500.0,0.0,1000.0
Darwin,Rahier,M,308.0,630-8904,LEXINGTON,NE,68850.0,M,N,10000.0,3.9097095,0.0,206.0,0.0
Risto,Cronan,F,276.0,211-3924,GLEN WILTON,VA,,S,Y,85000.0,5.75,900.0,,
Wifried,Keay,F,504.0,280-4266,PORT BARRE,LA,70577.0,S,Y,65000.0,6.0,4500.0,0.0,1000.0
Nami,,F,505.0,198-3494,,NM,87560.0,,Y,45000.0,5.3,0.0,6600.0,3300.0
Henry,Beukering,F,302.0,908-6640,WILMINGTON,DE,19896.0,S,N,30000.0,3.9045453,,0.0,0.0
Masahisa,Anido,M,207.0,,SHIRLEY MILLS,ME,4485.0,S,Y,5000.0,2.2135036,2850.0,0.0,2850.0
Anastasios,Hertweck,M,228.0,456-6810,MANTEE,,39751.0,M,Y,10000.0,5.0,0.0,12000.0,1500.0
Maik,Mertsiotakis,F,210.0,759-7811,,TX,78251.0,M,N,25000.0,0.0,0.0,0.0,0.0
Vannevar,Butner,F,205.0,865-7491,MOBILE,AL,36625.0,S,,70000.0,5.0,1500.0,0.0,300.0
Keishi,Dinkhoff,,801.0,900-1277,JUNCTION,UT,84740.0,M,Y,50000.0,7.0,0.0,4950.0,2475.0
Toney,Kadyamatimba,,864.0,793-3067,COLUMBIA,,29201.0,M,N,35000.0,7.0,0.0,6600.0,0.0
,Kunchithapadam,,703.0,,OLDHAMS,VA,22529.0,,N,,5.75,0.0,1800.0,0.0
Evanthia,Furner,M,757.0,401-4923,CHARLOTTESVILLE,VA,22909.0,M,N,15000.0,,0.0,1800.0,0.0
Concettina,Wendel,M,414.0,320-6784,PRENTICE,WI,54556.0,,Y,35000.0,5.0545335,700.0,,400.0
Virginia,Moshman,,980.0,329-2657,LENOIR,NC,28645.0,M,,,7.515734,0.0,6600.0,
Subhasish,Gagvani,M,870.0,181-5161,STRAWBERRY,AR,72469.0,S,N,80000.0,7.0,20.0,0.0,0.0
,Shimamura,F,859.0,451-1398,DUNDEE,KY,42338.0,M,N,55000.0,4.888889,0.0,40.0,0.0
,Lucco,F,302.0,304-8340,DOVER,DE,19901.0,M,Y,45000.0,4.927273,0.0,220.0,
Naima,McDermid,M,,771-9725,HONOLULU,HI,96814.0,M,N,,4.644737,0.0,2080.0,0.0
Jaroslava,Lesser,M,850.0,769-1019,EVERGLADES CITY,FL,34139.0,M,Y,25000.0,0.0,0.0,,0.0
Chester,Thees,M,828.0,110-4663,ASHEVILLE,NC,28805.0,S,Y,70000.0,7.201049,3300.0,0.0,
Shyjan,Hedges,,503.0,234-2050,BAKER CITY,OR,97814.0,M,N,65000.0,9.0,0.0,,
Arantza,Stampfel,,661.0,586-5687,CAMINO,CA,95709.0,S,N,30000.0,6.590543,87.0,0.0,0.0
Kepa,Foret,M,301.0,579-9272,DUNDALK,MD,21222.0,M,,60000.0,4.75,,4800.0,0.0
Fran,Belcastro,F,701.0,440-3286,PEMBINA,ND,58271.0,M,N,55000.0,2.3932838,,6600.0,0.0
Shinsuke,Lejter,F,585.0,777-3214,LAKE GROVE,NY,11755.0,M,N,25000.0,4.0984755,,,0.0
Hyeokman,Priami,M,240.0,674-6779,BALTIMORE,MD,21224.0,S,Y,25000.0,4.75,2400.0,,2400.0
Sreekrishna,Rahmstorf,M,239.0,878-3666,BRADENTON,FL,34201.0,,N,65000.0,0.0,0.0,0.0,
Thoshiaki,Heemskerk,F,401.0,437-5911,,RI,2836.0,S,Y,80000.0,0.0,0.0,0.0,0.0
,Dang,M,860.0,569-4175,NEW HAVEN,CT,6513.0,,,50000.0,5.0,0.0,24500.0,0.0
Savio,Morioka,F,225.0,703-7675,SHREVEPORT,LA,71135.0,S,N,45000.0,6.0,4500.0,0.0,0.0
,Kochetov,M,603.0,397-9424,HANOVER,,3755.0,M,Y,75000.0,0.0,0.0,0.0,0.0
Yohsuke,Grunupp,M,802.0,371-8819,FRANKLIN,VT,5457.0,S,N,20000.0,,3300.0,,0.0
Sumitaka,Clemm,F,971.0,,PORTLAND,OR,97286.0,M,N,65000.0,9.0,0.0,318.0,0.0
Uday,Minot,F,567.0,191-8044,AKRON,OH,44333.0,S,Y,25000.0,1.3758974,1300.0,0.0,1300.0
Yuchen,Wahls,F,608.0,200-3122,,WI,54613.0,M,N,80000.0,5.836415,0.0,1400.0,0.0
Kamaljit,Tryba,M,785.0,328-1374,SILVER LAKE,KS,66539.0,M,Y,65000.0,6.45,0.0,4500.0,2250.0
Dinos,Lasala,M,662.0,,MOUND BAYOU,MS,38762.0,M,N,80000.0,5.0,0.0,12000.0,0.0
,Blodel,F,804.0,506-8812,MANAKIN SABOT,VA,,M,N,95000.0,5.75,0.0,1800.0,0.0
Rong,Kawakami,M,907.0,310-6999,MEYERS CHUCK,AK,99903.0,,Y,65000.0,0.0,0.0,0.0,0.0
,Kamo,M,864.0,357-5439,PINEVILLE,SC,29468.0,M,,10000.0,5.752432,,6600.0,0.0
Eiiti,Derthick,F,360.0,869-9026,GRAPEVIEW,WA,98546.0,S,Y,,0.0,0.0,0.0,0.0
Sigmund,Stauduhar,,731.0,121-3217,BROWNSVILLE,TN,38012.0,M,Y,100000.0,0.0,0.0,0.0,
Sreenivas,Poulin,M,316.0,248-8889,HAVILAND,KS,67059.0,M,N,50000.0,6.45,0.0,4500.0,0.0
Hui,Rudmik,F,509.0,186-6568,SPOKANE,,99213.0,M,Y,95000.0,0.0,0.0,0.0,0.0
Bradley,Holldobler,,,,CHESTERFIELD,MO,63006.0,S,N,10000.0,6.0,,0.0,0.0
Ivan,Abeln,M,802.0,215-7893,EAST ARLINGTON,VT,5252.0,,N,25000.0,3.6,0.0,6600.0,0.0
Pierpaolo,Knowles,M,913.0,781-9910,WAKEENEY,KS,67672.0,M,N,95000.0,6.45,0.0,4500.0,0.0
Aria,Sutter,,605.0,107-2578,,SD,57793.0,M,Y,35000.0,0.0,,0.0,0.0
Anindya,Chubb,M,860.0,862-4991,FARMINGTON,CT,6030.0,,N,20000.0,5.0,12750.0,0.0,0.0
Dwifiandika,Cornell,,802.0,121-2417,,VT,5060.0,M,Y,80000.0,4.5967627,,6600.0,3300.0
Huu,Artiges,F,617.0,531-4862,BOSTON,MA,,,Y,55000.0,5.3,3575.0,0.0,1000.0
Reuven,Janocha,F,501.0,342-2364,VENDOR,AR,72683.0,M,Y,30000.0,7.0,0.0,40.0,20.0
Padima,McCue,F,503.0,,SALEM,OR,,M,N,55000.0,9.0,0.0,318.0,0.0
Wally,Pioli,F,208.0,562-2338,,ID,83221.0,M,Y,70000.0,,0.0,6600.0,3300.0
Farid,Baucke,F,605.0,,,SD,57571.0,S,N,25000.0,0.0,0.0,0.0,0.0
Simaan,Erez,M,228.0,863-9103,JACKSON,MS,39269.0,M,,70000.0,5.0,0.0,12000.0,0.0
Asa,Ebeling,F,918.0,401-6420,OKLAHOMA CITY,OK,73113.0,S,N,25000.0,6.25,1000.0,,0.0
Hamza,Roodyn,F,,796-9036,HARTFORD,CT,6180.0,,Y,35000.0,5.0,0.0,24500.0,0.0
Qian,Grinter,M,401.0,560-9514,PAWTUCKET,RI,,S,N,55000.0,0.0,,0.0,0.0
Bui,,F,479.0,787-1990,MOSCOW,AR,71659.0,M,N,60000.0,7.0,0.0,40.0,0.0
Luquan,Gurzi,F,603.0,691-9226,EPSOM,NH,3234.0,S,,70000.0,0.0,0.0,0.0,
Kozi,Ochoa,F,913.0,845-6227,LIBERAL,KS,67901.0,M,Y,50000.0,6.45,0.0,4500.0,2250.0
Jyhyeung,Pino,M,260.0,604-4039,EVANSVILLE,IN,47711.0,S,Y,25000.0,3.4,1000.0,0.0,1000.0
,Leahy,,405.0,,COLBERT,OK,74733.0,S,Y,100000.0,6.25,1000.0,0.0,1000.0
Siva,Gitler,M,,,DANA,KY,41615.0,S,Y,25000.0,3.2222223,20.0,0.0,20.0
Yanyan,Orwant,F,304.0,,CLARKSBURG,WV,,S,Y,60000.0,6.5,2000.0,0.0,
Neri,,M,612.0,183-6010,HOLMES CITY,MN,56341.0,M,N,75000.0,7.85,0.0,6600.0,0.0
Maddalena,Bolbourn,M,608.0,108-5687,OKAUCHEE,WI,53069.0,S,Y,,5.4020367,700.0,0.0,400.0
Hellis,Fanti,F,267.0,394-9295,,PA,18105.0,S,Y,40000.0,,0.0,0.0,0.0
Chiara,,M,405.0,243-4206,BARTLESVILLE,OK,74005.0,M,N,75000.0,6.25,0.0,2000.0,
Xuemin,Elorriaga,F,715.0,656-9669,PRINCETON,WI,,M,Y,90000.0,6.010166,0.0,1400.0,400.0
Alper,,M,732.0,,HIGHTSTOWN,NJ,8520.0,S,Y,100000.0,2.6616669,1000.0,0.0,1500.0
Ila,Carra,F,601.0,705-2377,STARKVILLE,MS,39759.0,S,,100000.0,5.0,6000.0,,0.0
Chenxi,Ramaswami,F,,754-1399,CUSHING,ME,4563.0,S,Y,35000.0,8.5,,0.0,2850.0
Spencer,Matzat,F,406.0,721-7327,WINSTON,MT,59647.0,S,N,55000.0,6.9,1900.0,0.0,
Godfried,Schena,F,308.0,149-4578,MC COOK,NE,69001.0,M,Y,25000.0,6.5736103,,206.0,103.0
Zeng,Lavalette,F,308.0,223-9959,,,69353.0,S,Y,60000.0,6.84,103.0,0.0,103.0
,Promhouse,F,406.0,765-5852,,MT,59547.0,S,Y,15000.0,6.9,1900.0,0.0,1900.0
Adit,Narahara,,551.0,,OCEANPORT,NJ,7757.0,S,N,55000.0,1.9519792,1000.0,0.0,
Deven,Schachter,M,907.0,313-4033,ANCHORAGE,AK,99507.0,M,Y,25000.0,0.0,0.0,0.0,0.0
Elarbi,Wirl,F,815.0,570-5611,KEENSBURG,IL,,S,Y,15000.0,3.0,2000.0,,2000.0
Shamim,Ikeo,M,208.0,277-5158,COOLIN,ID,83821.0,S,Y,30000.0,7.8,3300.0,0.0,3300.0
Yiorgos,Biryukow,F,610.0,993-4458,VANDERBILT,PA,15486.0,S,Y,35000.0,3.07,0.0,0.0,0.0
Renuka,Groenemans,F,989.0,470-6328,,MI,49855.0,S,N,10000.0,3.9,3100.0,0.0,0.0
Itzhak,Vieille,M,605.0,106-2125,BELLE FOURCHE,SD,57717.0,S,Y,90000.0,0.0,0.0,0.0,0.0
Jamshid,Traunmuller,F,304.0,236-1916,GRAFTON,WV,26354.0,S,Y,15000.0,3.35,2000.0,0.0,2000.0
Prabuddha,,M,603.0,734-5883,NORTH SUTTON,NH,3260.0,,N,85000.0,0.0,0.0,0.0,
,Arbab,M,,934-2202,,TN,37204.0,M,Y,,0.0,0.0,0.0,0.0
Arundhati,Tomassini,F,646.0,645-7643,SILVER SPRINGS,NY,14550.0,M,N,75000.0,4.3881097,0.0,0.0,0.0
Vladislav,Khedro,F,586.0,510-9308,DEARBORN HEIGHTS,MI,48125.0,S,Y,5000.0,3.9,3100.0,0.0,3100.0
Melvin,Constantineau,M,567.0,762-9888,PICKERINGTON,,43147.0,S,N,100000.0,,1300.0,0.0,0.0
Moon,,F,303.0,564-6407,EADS,,81036.0,M,Y,45000.0,4.63,0.0,0.0,0.0
Minshen,Whittlesey,M,478.0,750-1182,RAY CITY,GA,,M,N,40000.0,6.0,0.0,5400.0,0.0
Ivy,Lassagne,M,307.0,222-9705,,WY,82242.0,M,N,95000.0,0.0,,0.0,0.0
Vitaly,Gerlhof,F,605.0,,HERMOSA,SD,,S,N,95000.0,0.0,0.0,,0.0
Ratko,Lunn,M,,,NEWCASTLE,UT,84756.0,M,N,65000.0,7.0,0.0,4950.0,
Magatho,Cassel,F,727.0,642-7269,SAINT CLOUD,,34770.0,,N,100000.0,0.0,0.0,,
,Pasztor,M,501.0,599-8568,REDFIELD,AR,72132.0,S,Y,15000.0,3.773037,20.0,0.0,20.0
Xioalin,Schwandt,M,401.0,353-4031,SLATERSVILLE,RI,2876.0,S,,,0.0,0.0,0.0,0.0
Pierdaniele,Kane,M,605.0,134-4512,PARKSTON,SD,57366.0,M,N,75000.0,0.0,0.0,0.0,0.0
Douadi,Subbalakshmi,M,,456-5669,PEAKS ISLAND,ME,4108.0,M,Y,15000.0,6.9580293,0.0,5700.0,2850.0
Ganrav,Linnell,F,610.0,450-3605,HOWARD,,16841.0,S,N,10000.0,3.07,,0.0,0.0
Aenne,DeFouw,M,478.0,978-6537,WAVERLY HALL,,31831.0,S,N,10000.0,6.0,2700.0,0.0,0.0
Zygmunt,Faria,F,405.0,,PAWHUSKA,OK,74056.0,S,N,75000.0,,1000.0,0.0,0.0
Mechthild,Brykczynski,F,410.0,484-6020,WINDSOR MILL,MD,21244.0,M,N,5000.0,4.75,0.0,4800.0,
Adas,Nassef,M,505.0,,ALBUQUERQUE,NM,87111.0,S,Y,55000.0,5.3,3300.0,0.0,3300.0
Yoshiyuki,Wabbi,F,307.0,237-8506,ENCAMPMENT,WY,82325.0,S,Y,55000.0,0.0,0.0,0.0,0.0
Nico,Blackard,M,862.0,660-2259,PLUCKEMIN,NJ,7978.0,M,N,5000.0,1.4,0.0,2000.0,0.0
Chaoyi,Mingo,M,630.0,614-9849,SOUTH WILMINGTON,IL,60474.0,S,Y,5000.0,3.0,2000.0,0.0,2000.0
Chaosheng,Marceau,F,630.0,265-9150,EQUALITY,IL,62934.0,,Y,15000.0,3.0,0.0,4000.0,
Sarmad,Coolsaet,M,978.0,259-9195,LITTLETON,,1460.0,S,Y,5000.0,,3575.0,0.0,1000.0
Neophytos,Siefkes,M,864.0,500-7818,CLARKS HILL,SC,29821.0,S,Y,65000.0,7.0,3300.0,0.0,3300.0
Dang,Bongartz,F,302.0,773-3848,WILMINGTON,DE,19880.0,S,Y,45000.0,4.927273,110.0,,110.0
,Karp,F,484.0,222-2186,POTTSVILLE,PA,17901.0,M,N,40000.0,3.07,0.0,0.0,0.0
Thorsten,Scherz,M,479.0,238-3083,CAMDEN,AR,71701.0,M,N,5000.0,,0.0,40.0,0.0
Dunja,Raschke,F,701.0,239-3525,GARRISON,ND,58540.0,M,Y,5000.0,2.1,0.0,6600.0,3300.0
Nilanjan,Boddy,,,732-8981,OKLAHOMA CITY,OK,73122.0,M,N,70000.0,6.25,0.0,2000.0,0.0
Ashim,Tohma,F,224.0,678-1321,LANCASTER,IL,,M,Y,35000.0,3.0,0.0,4000.0,
Zhixi,Buitenhuis,F,239.0,503-4833,TAMPA,FL,33689.0,S,N,100000.0,0.0,0.0,,0.0
Melchior,Schrock,F,912.0,927-4046,CLARKSTON,,,S,N,70000.0,6.0,,0.0,0.0
Carolina,Yonezaki,F,202.0,946-1632,WASHINGTON,DC,20544.0,M,Y,35000.0,9.0,0.0,2740.0,1370.0
Zineb,Marchegay,M,551.0,315-6879,,NJ,,M,N,45000.0,1.7942708,0.0,2000.0,0.0
Rosana,,F,580.0,138-2108,GARBER,OK,73738.0,S,N,50000.0,6.25,1000.0,0.0,0.0
Hongzue,Quinke,F,303.0,740-9015,BOULDER,CO,80307.0,M,N,35000.0,4.63,0.0,0.0,0.0
Masaharu,Rassart,M,551.0,,TRENTON,NJ,8628.0,S,Y,55000.0,1.9519792,1000.0,0.0,1500.0
Xiao,Tockey,M,806.0,834-4772,DALLAS,TX,75225.0,M,Y,,0.0,0.0,0.0,0.0
Libero,Zincke,F,775.0,396-2980,LAS VEGAS,NV,89145.0,M,Y,85000.0,0.0,0.0,0.0,0.0
Oryal,Ramaswamy,M,505.0,813-3543,VANDERWAGEN,NM,87326.0,M,Y,100000.0,5.3,0.0,6600.0,3300.0
Hansruedi,Kluners,M,219.0,962-6668,,IN,46151.0,S,N,,3.4,,0.0,0.0
Kok,Tenopir,F,,725-6232,LOUISVILLE,KY,40212.0,M,Y,50000.0,4.611111,0.0,40.0,20.0
Raimar,Vaisey,,202.0,690-7470,,DC,20586.0,M,Y,95000.0,9.0,0.0,2740.0,1370.0
Huaxiong,Trucco,M,804.0,654-4631,FORT VALLEY,VA,22652.0,,N,30000.0,5.75,900.0,0.0,0.0
Chuen,Tomba,,218.0,514-6587,FOSSTON,MN,,M,N,45000.0,,0.0,6600.0,0.0
Sougata,Forre,M,402.0,902-5040,BLOOMINGTON,NE,68929.0,M,N,90000.0,6.84,0.0,206.0,0.0
Devindra,Rivierre,M,,795-7550,PENUELAS,PR,624.0,M,Y,,0.0,0.0,,0.0
Jacque,Derstine,M,307.0,477-1761,DIXON,WY,82323.0,S,Y,,0.0,0.0,0.0,0.0
,Kroenke,F,701.0,193-4271,SAINT MICHAEL,ND,58370.0,S,Y,10000.0,2.1,,0.0,3300.0
Ramachander,Hatkanagalekar,M,919.0,386-8033,RODUCO,NC,27969.0,M,N,,6.571678,0.0,6600.0,0.0
Boris,Shinjo,M,662.0,254-7515,TOCCOPOLA,MS,38874.0,M,Y,45000.0,5.0,0.0,12000.0,1500.0
Erven,Dileva,,406.0,133-3691,WHITE SULPHUR SPRINGS,MT,,M,N,85000.0,6.9,0.0,3800.0,0.0
Chandramohan,Greca,M,,177-1762,NEW HAVEN,CT,6505.0,S,Y,50000.0,5.0,12750.0,0.0,0.0
Nicholas,Mendelsohn,,508.0,103-8818,ACCORD,MA,,M,Y,,,0.0,7150.0,1000.0
Chieko,Singh,F,302.0,358-8135,MAGNOLIA,,19962.0,M,N,20000.0,3.2227273,0.0,220.0,
Khun,,F,,220-1770,,ME,4760.0,S,N,45000.0,8.5,2850.0,0.0,0.0
Stabislas,Schroff,F,210.0,100-6013,HOUSTON,TX,77009.0,M,Y,10000.0,0.0,0.0,0.0,0.0
Camil,,,234.0,816-7822,CUYAHOGA FALLS,OH,44223.0,S,N,10000.0,0.8779744,1300.0,0.0,0.0
Mituhiro,,M,580.0,610-4501,TULSA,,74192.0,S,N,,,1000.0,0.0,0.0
Shiyun,Boughanem,M,210.0,574-6857,SAN ANTONIO,TX,78218.0,S,Y,100000.0,0.0,0.0,0.0,0.0
,,F,,619-7269,TRIPLER ARMY MEDICAL CENTER,HI,96859.0,S,Y,5000.0,,1040.0,0.0,1040.0
Junho,Ciorba,F,207.0,,ROCKPORT,ME,4856.0,M,,10000.0,4.5857663,0.0,5700.0,2850.0
Xiaoqiang,Meriste,,563.0,166-4652,,IA,50625.0,S,N,30000.0,,40.0,0.0,0.0
Heichun,Grushcow,M,623.0,224-6466,GLENDALE,AZ,,S,Y,65000.0,3.7224998,2100.0,0.0,2300.0
,Bien,F,701.0,822-1693,LANSFORD,,58750.0,M,Y,75000.0,2.6251287,0.0,6600.0,
Lionello,Oppliger,F,785.0,,ELK FALLS,KS,67345.0,,N,90000.0,6.45,2250.0,0.0,0.0
Abraham,Kowarski,M,530.0,,SCOTTS VALLEY,CA,95067.0,S,N,45000.0,9.3,87.0,0.0,0.0
Sherri,Vivekananda,F,505.0,796-3348,PIE TOWN,NM,87827.0,S,N,45000.0,5.3,3300.0,,0.0
Zhongwei,,M,304.0,310-5280,CHARLESTON,WV,25303.0,M,N,60000.0,6.5,0.0,4000.0,0.0
Jorgen,Goda,M,,346-7489,OTIS,LA,71466.0,M,N,45000.0,,0.0,9000.0,0.0
Junas,Hanafy,M,808.0,172-2039,HONOLULU,HI,96815.0,,Y,25000.0,5.546053,0.0,2080.0,1040.0
Hana,Georgatos,M,419.0,686-3684,,OH,43534.0,M,,45000.0,2.039795,0.0,2600.0,1300.0
Takeaki,Forchert,F,769.0,295-5003,NEW SITE,MS,38859.0,M,Y,65000.0,,0.0,12000.0,1500.0
Hanja,Piera,,808.0,,,HI,96819.0,M,Y,40000.0,8.25,0.0,2080.0,
Shobana,Eiron,,980.0,458-1842,GREENSBORO,NC,27435.0,S,N,,6.8863635,,0.0,0.0
Wakaha,Backelin,,860.0,882-1879,NEW HAVEN,CT,6509.0,S,Y,55000.0,5.0,12750.0,0.0,0.0
Derwent,,F,224.0,232-5726,SAINT CHARLES,IL,60174.0,S,N,30000.0,3.0,2000.0,0.0,0.0
Esti,Tanishita,F,845.0,618-7903,MIDDLE ISLAND,NY,11953.0,M,Y,5000.0,4.0,0.0,0.0,1000.0
Uresh,Wolin,,207.0,333-5775,EAST WATERBORO,ME,4030.0,S,N,,8.5,2850.0,0.0,0.0
Amarnath,Yamagami,M,304.0,,DAILEY,WV,26259.0,S,Y,,6.5,2000.0,0.0,
Gradimir,Dunfee,F,351.0,763-8632,ANDOVER,MA,1899.0,M,,70000.0,5.3,0.0,,
Tianqing,Dreux,M,208.0,845-6717,,ID,83501.0,S,,50000.0,7.8,3300.0,,0.0
Somenath,Bade,F,304.0,105-2748,BIG BEND,WV,26136.0,M,N,25000.0,4.05,0.0,4000.0,0.0
Phong,Autexier,F,480.0,604-5100,SHOW LOW,AZ,85901.0,S,N,30000.0,3.1799998,2100.0,0.0,0.0
Linqi,Alhajj,M,269.0,890-1323,PETOSKEY,MI,49770.0,M,N,5000.0,3.9,0.0,6200.0,0.0
Sangeeta,Wenocur,M,206.0,,SPOKANE,WA,99217.0,S,N,35000.0,0.0,0.0,0.0,0.0
Amitabh,,,267.0,370-7577,MILLVILLE,PA,17846.0,M,Y,,3.07,0.0,,0.0
Dadong,,F,,425-9708,,,64051.0,M,N,,6.0,,4200.0,0.0
Irith,Terzopoulos,,309.0,,KARNAK,IL,62956.0,M,,70000.0,3.0,0.0,4000.0,2000.0
,Dulong,M,573.0,,IMPERIAL,,63052.0,M,N,20000.0,6.0,0.0,,0.0
Shivi,,M,206.0,539-5866,YACOLT,WA,98675.0,S,Y,25000.0,0.0,0.0,0.0,0.0
Emmanuelle,,F,907.0,243-8104,KIANA,AK,99749.0,M,Y,90000.0,0.0,0.0,0.0,0.0
Hidehiro,,F,,891-6428,CHECK,VA,24072.0,S,,70000.0,5.75,900.0,0.0,0.0
Siddhartha,Moeller,M,,471-4835,ANDOVER,,24215.0,M,N,40000.0,5.75,0.0,,0.0
Iko,Faltenbacher,M,406.0,547-2590,,MT,59604.0,S,N,,6.9,1900.0,,0.0
Dylan,Khetawat,M,308.0,852-7206,TEKAMAH,NE,68061.0,,Y,70000.0,,103.0,0.0,103.0
Ferroudja,Miner,F,508.0,852-5795,,MA,1749.0,S,,80000.0,5.3,3575.0,0.0,0.0
Berend,,F,716.0,838-7338,CUDDEBACKVILLE,NY,12729.0,S,Y,5000.0,4.0,0.0,0.0,1000.0
Boijdar,Ausiello,M,620.0,356-2542,,KS,66683.0,S,Y,75000.0,,2250.0,0.0,2250.0
Hilde,Vesna,F,,682-5808,FULLERTON,ND,58441.0,M,Y,45000.0,2.2773614,,6600.0,
Takayuli,Hausser,F,787.0,118-2390,JUNCOS,PR,777.0,M,Y,20000.0,,0.0,0.0,0.0
Michele,,F,775.0,341-6563,LAS VEGAS,NV,89109.0,M,Y,,0.0,,0.0,0.0
Bernad,Rutman,F,307.0,149-3812,WORLAND,WY,82401.0,,,30000.0,0.0,0.0,0.0,0.0
,Lucco,M,865.0,555-8765,RUTHERFORD,TN,38369.0,M,Y,35000.0,0.0,,0.0,0.0
Kimiko,Drenick,M,509.0,824-2824,CONCONULLY,,98819.0,S,N,100000.0,0.0,0.0,0.0,
Asish,Yamagami,M,504.0,,MARRERO,LA,70073.0,M,Y,20000.0,4.4,,,1000.0
Lulu,Steckler,F,913.0,900-2782,STAFFORD,KS,67578.0,M,N,40000.0,6.45,0.0,4500.0,0.0
Qingming,Kara,F,610.0,496-5658,DALMATIA,PA,17017.0,S,N,60000.0,3.07,0.0,0.0,0.0
Reshma,Yapp,M,202.0,762-3905,WASHINGTON,DC,20045.0,S,,80000.0,9.0,1370.0,0.0,1370.0
Zhijun,Gabrielli,M,937.0,479-3263,GNADENHUTTEN,OH,44629.0,M,N,40000.0,,,2600.0,0.0
,Nierstrasz,M,773.0,388-3829,SHERIDAN,IL,60551.0,S,Y,5000.0,3.0,2000.0,0.0,2000.0
Nariankadu,Chretien,F,202.0,,PARCEL RETURN SERVICE,DC,56944.0,,,30000.0,9.0,0.0,2740.0,1370.0
Kellie,Romein,F,765.0,,SWAYZEE,IN,,M,N,30000.0,3.4,0.0,,0.0
Kamyar,Kotulla,M,785.0,436-1693,,,,M,N,45000.0,,0.0,4500.0,0.0
Petr,Favero,F,302.0,515-5465,WILMINGTON,DE,19890.0,M,Y,,3.5636363,0.0,220.0,110.0
Wallace,Quittner,F,504.0,418-8731,PLEASANT HILL,,,,Y,70000.0,6.0,,9000.0,1000.0
Anke,Huthnance,M,620.0,968-9694,EUREKA,KS,67045.0,M,Y,50000.0,6.45,0.0,4500.0,2250.0
